book,chapter,verse,text
"Matthieu",19,1,"Matthieu chapitre 19, verset 1."
"Matthieu",19,2,"Matthieu chapitre 19, verset 2."
"Matthieu",19,3,"Matthieu chapitre 19, verset 3."
"Matthieu",19,4,"Matthieu chapitre 19, verset 4."
"Matthieu",19,5,"Matthieu chapitre 19, verset 5."
"Matthieu",19,6,"Matthieu chapitre 19, verset 6."
"Matthieu",19,7,"Matthieu chapitre 19, verset 7."
"Matthieu",19,8,"Matthieu chapitre 19, verset 8."
"Matthieu",19,9,"Matthieu chapitre 19, verset 9."
"Matthieu",19,10,"Matthieu chapitre 19, verset 10."
"Matthieu",19,11,"Matthieu chapitre 19, verset 11."
"Matthieu",19,12,"Matthieu chapitre 19, verset 12."
"Matthieu",19,13,"Matthieu chapitre 19, verset 13."
"Matthieu",19,14,"Matthieu chapitre 19, verset 14."
"Matthieu",19,15,"Matthieu chapitre 19, verset 15."
"Matthieu",19,16,"Matthieu chapitre 19, verset 16."
"Matthieu",19,17,"Matthieu chapitre 19, verset 17."
"Matthieu",19,18,"Matthieu chapitre 19, verset 18."
"Matthieu",19,19,"Matthieu chapitre 19, verset 19."
"Matthieu",19,20,"Matthieu chapitre 19, verset 20."
"Matthieu",19,21,"Matthieu chapitre 19, verset 21."
"Matthieu",19,22,"Matthieu chapitre 19, verset 22."
"Matthieu",19,23,"Matthieu chapitre 19, verset 23."
"Matthieu",19,24,"Matthieu chapitre 19, verset 24."
"Matthieu",19,25,"Matthieu chapitre 19, verset 25."
"Matthieu",19,26,"Matthieu chapitre 19, verset 26."
"Matthieu",19,27,"Matthieu chapitre 19, verset 27."
"Matthieu",19,28,"Matthieu chapitre 19, verset 28."
"Matthieu",19,29,"Matthieu chapitre 19, verset 29."
"Matthieu",19,30,"Matthieu chapitre 19, verset 30."
"Matthieu",20,1,"Matthieu chapitre 20, verset 1."
"Matthieu",20,2,"Matthieu chapitre 20, verset 2."
"Matthieu",20,3,"Matthieu chapitre 20, verset 3."
"Matthieu",20,4,"Matthieu chapitre 20, verset 4."
"Matthieu",20,5,"Matthieu chapitre 20, verset 5."
"Matthieu",20,6,"Matthieu chapitre 20, verset 6."
"Matthieu",20,7,"Matthieu chapitre 20, verset 7."
"Matthieu",20,8,"Matthieu chapitre 20, verset 8."
"Matthieu",20,9,"Matthieu chapitre 20, verset 9."
"Matthieu",20,10,"Matthieu chapitre 20, verset 10."
"Matthieu",20,11,"Matthieu chapitre 20, verset 11."
"Matthieu",20,12,"Matthieu chapitre 20, verset 12."
"Matthieu",20,13,"Matthieu chapitre 20, verset 13."
"Matthieu",20,14,"Matthieu chapitre 20, verset 14."
"Matthieu",20,15,"Matthieu chapitre 20, verset 15."
"Matthieu",20,16,"Matthieu chapitre 20, verset 16."
"Matthieu",20,17,"Matthieu chapitre 20, verset 17."
"Matthieu",20,18,"Matthieu chapitre 20, verset 18."
"Matthieu",20,19,"Matthieu chapitre 20, verset 19."
"Matthieu",20,20,"Matthieu chapitre 20, verset 20."
"Matthieu",20,21,"Matthieu chapitre 20, verset 21."
"Matthieu",20,22,"Matthieu chapitre 20, verset 22."
"Matthieu",20,23,"Matthieu chapitre 20, verset 23."
"Matthieu",20,24,"Matthieu chapitre 20, verset 24."
"Matthieu",20,25,"Matthieu chapitre 20, verset 25."
"Matthieu",20,26,"Matthieu chapitre 20, verset 26."
"Matthieu",20,27,"Matthieu chapitre 20, verset 27."
"Matthieu",20,28,"Matthieu chapitre 20, verset 28."
"Matthieu",20,29,"Matthieu chapitre 20, verset 29."
"Matthieu",20,30,"Matthieu chapitre 20, verset 30."
"Matthieu",21,1,"Matthieu chapitre 21, verset 1."
"Matthieu",21,2,"Matthieu chapitre 21, verset 2."
"Matthieu",21,3,"Matthieu chapitre 21, verset 3."
"Matthieu",21,4,"Matthieu chapitre 21, verset 4."
"Matthieu",21,5,"Matthieu chapitre 21, verset 5."
"Matthieu",21,6,"Matthieu chapitre 21, verset 6."
"Matthieu",21,7,"Matthieu chapitre 21, verset 7."
"Matthieu",21,8,"Matthieu chapitre 21, verset 8."
"Matthieu",21,9,"Matthieu chapitre 21, verset 9."
"Matthieu",21,10,"Matthieu chapitre 21, verset 10."
"Matthieu",21,11,"Matthieu chapitre 21, verset 11."
"Matthieu",21,12,"Matthieu chapitre 21, verset 12."
"Matthieu",21,13,"Matthieu chapitre 21, verset 13."
"Matthieu",21,14,"Matthieu chapitre 21, verset 14."
"Matthieu",21,15,"Matthieu chapitre 21, verset 15."
"Matthieu",21,16,"Matthieu chapitre 21, verset 16."
"Matthieu",21,17,"Matthieu chapitre 21, verset 17."
"Matthieu",21,18,"Matthieu chapitre 21, verset 18."
"Matthieu",21,19,"Matthieu chapitre 21, verset 19."
"Matthieu",21,20,"Matthieu chapitre 21, verset 20."
"Matthieu",21,21,"Matthieu chapitre 21, verset 21."
"Matthieu",21,22,"Matthieu chapitre 21, verset 22."
"Matthieu",21,23,"Matthieu chapitre 21, verset 23."
"Matthieu",21,24,"Matthieu chapitre 21, verset 24."
"Matthieu",21,25,"Matthieu chapitre 21, verset 25."
"Matthieu",21,26,"Matthieu chapitre 21, verset 26."
"Matthieu",21,27,"Matthieu chapitre 21, verset 27."
"Matthieu",21,28,"Matthieu chapitre 21, verset 28."
"Matthieu",21,29,"Matthieu chapitre 21, verset 29."
"Matthieu",21,30,"Matthieu chapitre 21, verset 30."
"Matthieu",22,1,"Matthieu chapitre 22, verset 1."
"Matthieu",22,2,"Matthieu chapitre 22, verset 2."
"Matthieu",22,3,"Matthieu chapitre 22, verset 3."
"Matthieu",22,4,"Matthieu chapitre 22, verset 4."
"Matthieu",22,5,"Matthieu chapitre 22, verset 5."
"Matthieu",22,6,"Matthieu chapitre 22, verset 6."
"Matthieu",22,7,"Matthieu chapitre 22, verset 7."
"Matthieu",22,8,"Matthieu chapitre 22, verset 8."
"Matthieu",22,9,"Matthieu chapitre 22, verset 9."
"Matthieu",22,10,"Matthieu chapitre 22, verset 10."
"Matthieu",22,11,"Matthieu chapitre 22, verset 11."
"Matthieu",22,12,"Matthieu chapitre 22, verset 12."
"Matthieu",22,13,"Matthieu chapitre 22, verset 13."
"Matthieu",22,14,"Matthieu chapitre 22, verset 14."
"Matthieu",22,15,"Matthieu chapitre 22, verset 15."
"Matthieu",22,16,"Matthieu chapitre 22, verset 16."
"Matthieu",22,17,"Matthieu chapitre 22, verset 17."
"Matthieu",22,18,"Matthieu chapitre 22, verset 18."
"Matthieu",22,19,"Matthieu chapitre 22, verset 19."
"Matthieu",22,20,"Matthieu chapitre 22, verset 20."
"Matthieu",22,21,"Matthieu chapitre 22, verset 21."
"Matthieu",22,22,"Matthieu chapitre 22, verset 22."
"Matthieu",22,23,"Matthieu chapitre 22, verset 23."
"Matthieu",22,24,"Matthieu chapitre 22, verset 24."
"Matthieu",22,25,"Matthieu chapitre 22, verset 25."
"Matthieu",22,26,"Matthieu chapitre 22, verset 26."
"Matthieu",22,27,"Matthieu chapitre 22, verset 27."
"Matthieu",22,28,"Matthieu chapitre 22, verset 28."
"Matthieu",22,29,"Matthieu chapitre 22, verset 29."
"Matthieu",22,30,"Matthieu chapitre 22, verset 30."
"Matthieu",23,1,"Matthieu chapitre 23, verset 1."
"Matthieu",23,2,"Matthieu chapitre 23, verset 2."
"Matthieu",23,3,"Matthieu chapitre 23, verset 3."
"Matthieu",23,4,"Matthieu chapitre 23, verset 4."
"Matthieu",23,5,"Matthieu chapitre 23, verset 5."
"Matthieu",23,6,"Matthieu chapitre 23, verset 6."
"Matthieu",23,7,"Matthieu chapitre 23, verset 7."
"Matthieu",23,8,"Matthieu chapitre 23, verset 8."
"Matthieu",23,9,"Matthieu chapitre 23, verset 9."
"Matthieu",23,10,"Matthieu chapitre 23, verset 10."
"Matthieu",23,11,"Matthieu chapitre 23, verset 11."
"Matthieu",23,12,"Matthieu chapitre 23, verset 12."
"Matthieu",23,13,"Matthieu chapitre 23, verset 13."
"Matthieu",23,14,"Matthieu chapitre 23, verset 14."
"Matthieu",23,15,"Matthieu chapitre 23, verset 15."
"Matthieu",23,16,"Matthieu chapitre 23, verset 16."
"Matthieu",23,17,"Matthieu chapitre 23, verset 17."
"Matthieu",23,18,"Matthieu chapitre 23, verset 18."
"Matthieu",23,19,"Matthieu chapitre 23, verset 19."
"Matthieu",23,20,"Matthieu chapitre 23, verset 20."
"Matthieu",23,21,"Matthieu chapitre 23, verset 21."
"Matthieu",23,22,"Matthieu chapitre 23, verset 22."
"Matthieu",23,23,"Matthieu chapitre 23, verset 23."
"Matthieu",23,24,"Matthieu chapitre 23, verset 24."
"Matthieu",23,25,"Matthieu chapitre 23, verset 25."
"Matthieu",23,26,"Matthieu chapitre 23, verset 26."
"Matthieu",23,27,"Matthieu chapitre 23, verset 27."
"Matthieu",23,28,"Matthieu chapitre 23, verset 28."
"Matthieu",23,29,"Matthieu chapitre 23, verset 29."
"Matthieu",23,30,"Matthieu chapitre 23, verset 30."
"Matthieu",24,1,"Matthieu chapitre 24, verset 1."
"Matthieu",24,2,"Matthieu chapitre 24, verset 2."
"Matthieu",24,3,"Matthieu chapitre 24, verset 3."
"Matthieu",24,4,"Matthieu chapitre 24, verset 4."
"Matthieu",24,5,"Matthieu chapitre 24, verset 5."
"Matthieu",24,6,"Matthieu chapitre 24, verset 6."
"Matthieu",24,7,"Matthieu chapitre 24, verset 7."
"Matthieu",24,8,"Matthieu chapitre 24, verset 8."
"Matthieu",24,9,"Matthieu chapitre 24, verset 9."
"Matthieu",24,10,"Matthieu chapitre 24, verset 10."
"Matthieu",24,11,"Matthieu chapitre 24, verset 11."
"Matthieu",24,12,"Matthieu chapitre 24, verset 12."
"Matthieu",24,13,"Matthieu chapitre 24, verset 13."
"Matthieu",24,14,"Matthieu chapitre 24, verset 14."
"Matthieu",24,15,"Matthieu chapitre 24, verset 15."
"Matthieu",24,16,"Matthieu chapitre 24, verset 16."
"Matthieu",24,17,"Matthieu chapitre 24, verset 17."
"Matthieu",24,18,"Matthieu chapitre 24, verset 18."
"Matthieu",24,19,"Matthieu chapitre 24, verset 19."
"Matthieu",24,20,"Matthieu chapitre 24, verset 20."
"Matthieu",24,21,"Matthieu chapitre 24, verset 21."
"Matthieu",24,22,"Matthieu chapitre 24, verset 22."
"Matthieu",24,23,"Matthieu chapitre 24, verset 23."
"Matthieu",24,24,"Matthieu chapitre 24, verset 24."
"Matthieu",24,25,"Matthieu chapitre 24, verset 25."
"Matthieu",24,26,"Matthieu chapitre 24, verset 26."
"Matthieu",24,27,"Matthieu chapitre 24, verset 27."
"Matthieu",24,28,"Matthieu chapitre 24, verset 28."
"Matthieu",24,29,"Matthieu chapitre 24, verset 29."
"Matthieu",24,30,"Matthieu chapitre 24, verset 30."
"Matthieu",25,1,"Matthieu chapitre 25, verset 1."
"Matthieu",25,2,"Matthieu chapitre 25, verset 2."
"Matthieu",25,3,"Matthieu chapitre 25, verset 3."
"Matthieu",25,4,"Matthieu chapitre 25, verset 4."
"Matthieu",25,5,"Matthieu chapitre 25, verset 5."
"Matthieu",25,6,"Matthieu chapitre 25, verset 6."
"Matthieu",25,7,"Matthieu chapitre 25, verset 7."
"Matthieu",25,8,"Matthieu chapitre 25, verset 8."
"Matthieu",25,9,"Matthieu chapitre 25, verset 9."
"Matthieu",25,10,"Matthieu chapitre 25, verset 10."
"Matthieu",25,11,"Matthieu chapitre 25, verset 11."
"Matthieu",25,12,"Matthieu chapitre 25, verset 12."
"Matthieu",25,13,"Matthieu chapitre 25, verset 13."
"Matthieu",25,14,"Matthieu chapitre 25, verset 14."
"Matthieu",25,15,"Matthieu chapitre 25, verset 15."
"Matthieu",25,16,"Matthieu chapitre 25, verset 16."
"Matthieu",25,17,"Matthieu chapitre 25, verset 17."
"Matthieu",25,18,"Matthieu chapitre 25, verset 18."
"Matthieu",25,19,"Matthieu chapitre 25, verset 19."
"Matthieu",25,20,"Matthieu chapitre 25, verset 20."
"Matthieu",25,21,"Matthieu chapitre 25, verset 21."
"Matthieu",25,22,"Matthieu chapitre 25, verset 22."
"Matthieu",25,23,"Matthieu chapitre 25, verset 23."
"Matthieu",25,24,"Matthieu chapitre 25, verset 24."
"Matthieu",25,25,"Matthieu chapitre 25, verset 25."
"Matthieu",25,26,"Matthieu chapitre 25, verset 26."
"Matthieu",25,27,"Matthieu chapitre 25, verset 27."
"Matthieu",25,28,"Matthieu chapitre 25, verset 28."
"Matthieu",25,29,"Matthieu chapitre 25, verset 29."
"Matthieu",25,30,"Matthieu chapitre 25, verset 30."
"Matthieu",26,1,"Matthieu chapitre 26, verset 1."
"Matthieu",26,2,"Matthieu chapitre 26, verset 2."
"Matthieu",26,3,"Matthieu chapitre 26, verset 3."
"Matthieu",26,4,"Matthieu chapitre 26, verset 4."
"Matthieu",26,5,"Matthieu chapitre 26, verset 5."
"Matthieu",26,6,"Matthieu chapitre 26, verset 6."
"Matthieu",26,7,"Matthieu chapitre 26, verset 7."
"Matthieu",26,8,"Matthieu chapitre 26, verset 8."
"Matthieu",26,9,"Matthieu chapitre 26, verset 9."
"Matthieu",26,10,"Matthieu chapitre 26, verset 10."
"Matthieu",26,11,"Matthieu chapitre 26, verset 11."
"Matthieu",26,12,"Matthieu chapitre 26, verset 12."
"Matthieu",26,13,"Matthieu chapitre 26, verset 13."
"Matthieu",26,14,"Matthieu chapitre 26, verset 14."
"Matthieu",26,15,"Matthieu chapitre 26, verset 15."
"Matthieu",26,16,"Matthieu chapitre 26, verset 16."
"Matthieu",26,17,"Matthieu chapitre 26, verset 17."
"Matthieu",26,18,"Matthieu chapitre 26, verset 18."
"Matthieu",26,19,"Matthieu chapitre 26, verset 19."
"Matthieu",26,20,"Matthieu chapitre 26, verset 20."
"Matthieu",26,21,"Matthieu chapitre 26, verset 21."
"Matthieu",26,22,"Matthieu chapitre 26, verset 22."
"Matthieu",26,23,"Matthieu chapitre 26, verset 23."
"Matthieu",26,24,"Matthieu chapitre 26, verset 24."
"Matthieu",26,25,"Matthieu chapitre 26, verset 25."
"Matthieu",26,26,"Matthieu chapitre 26, verset 26."
"Matthieu",26,27,"Matthieu chapitre 26, verset 27."
"Matthieu",26,28,"Matthieu chapitre 26, verset 28."
"Matthieu",26,29,"Matthieu chapitre 26, verset 29."
"Matthieu",26,30,"Matthieu chapitre 26, verset 30."
"Matthieu",27,1,"Matthieu chapitre 27, verset 1."
"Matthieu",27,2,"Matthieu chapitre 27, verset 2."
"Matthieu",27,3,"Matthieu chapitre 27, verset 3."
"Matthieu",27,4,"Matthieu chapitre 27, verset 4."
"Matthieu",27,5,"Matthieu chapitre 27, verset 5."
"Matthieu",27,6,"Matthieu chapitre 27, verset 6."
"Matthieu",27,7,"Matthieu chapitre 27, verset 7."
"Matthieu",27,8,"Matthieu chapitre 27, verset 8."
"Matthieu",27,9,"Matthieu chapitre 27, verset 9."
"Matthieu",27,10,"Matthieu chapitre 27, verset 10."
"Matthieu",27,11,"Matthieu chapitre 27, verset 11."
"Matthieu",27,12,"Matthieu chapitre 27, verset 12."
"Matthieu",27,13,"Matthieu chapitre 27, verset 13."
"Matthieu",27,14,"Matthieu chapitre 27, verset 14."
"Matthieu",27,15,"Matthieu chapitre 27, verset 15."
"Matthieu",27,16,"Matthieu chapitre 27, verset 16."
"Matthieu",27,17,"Matthieu chapitre 27, verset 17."
"Matthieu",27,18,"Matthieu chapitre 27, verset 18."
"Matthieu",27,19,"Matthieu chapitre 27, verset 19."
"Matthieu",27,20,"Matthieu chapitre 27, verset 20."
"Matthieu",27,21,"Matthieu chapitre 27, verset 21."
"Matthieu",27,22,"Matthieu chapitre 27, verset 22."
"Matthieu",27,23,"Matthieu chapitre 27, verset 23."
"Matthieu",27,24,"Matthieu chapitre 27, verset 24."
"Matthieu",27,25,"Matthieu chapitre 27, verset 25."
"Matthieu",27,26,"Matthieu chapitre 27, verset 26."
"Matthieu",27,27,"Matthieu chapitre 27, verset 27."
"Matthieu",27,28,"Matthieu chapitre 27, verset 28."
"Matthieu",27,29,"Matthieu chapitre 27, verset 29."
"Matthieu",27,30,"Matthieu chapitre 27, verset 30."
"Matthieu",28,1,"Matthieu chapitre 28, verset 1."
"Matthieu",28,2,"Matthieu chapitre 28, verset 2."
"Matthieu",28,3,"Matthieu chapitre 28, verset 3."
"Matthieu",28,4,"Matthieu chapitre 28, verset 4."
"Matthieu",28,5,"Matthieu chapitre 28, verset 5."
"Matthieu",28,6,"Matthieu chapitre 28, verset 6."
"Matthieu",28,7,"Matthieu chapitre 28, verset 7."
"Matthieu",28,8,"Matthieu chapitre 28, verset 8."
"Matthieu",28,9,"Matthieu chapitre 28, verset 9."
"Matthieu",28,10,"Matthieu chapitre 28, verset 10."
"Matthieu",28,11,"Matthieu chapitre 28, verset 11."
"Matthieu",28,12,"Matthieu chapitre 28, verset 12."
"Matthieu",28,13,"Matthieu chapitre 28, verset 13."
"Matthieu",28,14,"Matthieu chapitre 28, verset 14."
"Matthieu",28,15,"Matthieu chapitre 28, verset 15."
"Matthieu",28,16,"Matthieu chapitre 28, verset 16."
"Matthieu",28,17,"Matthieu chapitre 28, verset 17."
"Matthieu",28,18,"Matthieu chapitre 28, verset 18."
"Matthieu",28,19,"Matthieu chapitre 28, verset 19."
"Matthieu",28,20,"Matthieu chapitre 28, verset 20."
"Matthieu",28,21,"Matthieu chapitre 28, verset 21."
"Matthieu",28,22,"Matthieu chapitre 28, verset 22."
"Matthieu",28,23,"Matthieu chapitre 28, verset 23."
"Matthieu",28,24,"Matthieu chapitre 28, verset 24."
"Matthieu",28,25,"Matthieu chapitre 28, verset 25."
"Matthieu",28,26,"Matthieu chapitre 28, verset 26."
"Matthieu",28,27,"Matthieu chapitre 28, verset 27."
"Matthieu",28,28,"Matthieu chapitre 28, verset 28."
"Matthieu",28,29,"Matthieu chapitre 28, verset 29."
"Matthieu",28,30,"Matthieu chapitre 28, verset 30."
"Marc",1,1,"Marc chapitre 1, verset 1."
"Marc",1,2,"Marc chapitre 1, verset 2."
"Marc",1,3,"Marc chapitre 1, verset 3."
"Marc",1,4,"Marc chapitre 1, verset 4."
"Marc",1,5,"Marc chapitre 1, verset 5."
"Marc",1,6,"Marc chapitre 1, verset 6."
"Marc",1,7,"Marc chapitre 1, verset 7."
"Marc",1,8,"Marc chapitre 1, verset 8."
"Marc",1,9,"Marc chapitre 1, verset 9."
"Marc",1,10,"Marc chapitre 1, verset 10."
"Marc",1,11,"Marc chapitre 1, verset 11."
"Marc",1,12,"Marc chapitre 1, verset 12."
"Marc",1,13,"Marc chapitre 1, verset 13."
"Marc",1,14,"Marc chapitre 1, verset 14."
"Marc",1,15,"Marc chapitre 1, verset 15."
"Marc",1,16,"Marc chapitre 1, verset 16."
"Marc",1,17,"Marc chapitre 1, verset 17."
"Marc",1,18,"Marc chapitre 1, verset 18."
"Marc",1,19,"Marc chapitre 1, verset 19."
"Marc",1,20,"Marc chapitre 1, verset 20."
"Marc",1,21,"Marc chapitre 1, verset 21."
"Marc",1,22,"Marc chapitre 1, verset 22."
"Marc",1,23,"Marc chapitre 1, verset 23."
"Marc",1,24,"Marc chapitre 1, verset 24."
"Marc",1,25,"Marc chapitre 1, verset 25."
"Marc",1,26,"Marc chapitre 1, verset 26."
"Marc",1,27,"Marc chapitre 1, verset 27."
"Marc",1,28,"Marc chapitre 1, verset 28."
"Marc",1,29,"Marc chapitre 1, verset 29."
"Marc",1,30,"Marc chapitre 1, verset 30."
"Marc",2,1,"Marc chapitre 2, verset 1."
"Marc",2,2,"Marc chapitre 2, verset 2."
"Marc",2,3,"Marc chapitre 2, verset 3."
"Marc",2,4,"Marc chapitre 2, verset 4."
"Marc",2,5,"Marc chapitre 2, verset 5."
"Marc",2,6,"Marc chapitre 2, verset 6."
"Marc",2,7,"Marc chapitre 2, verset 7."
"Marc",2,8,"Marc chapitre 2, verset 8."
"Marc",2,9,"Marc chapitre 2, verset 9."
"Marc",2,10,"Marc chapitre 2, verset 10."
"Marc",2,11,"Marc chapitre 2, verset 11."
"Marc",2,12,"Marc chapitre 2, verset 12."
"Marc",2,13,"Marc chapitre 2, verset 13."
"Marc",2,14,"Marc chapitre 2, verset 14."
"Marc",2,15,"Marc chapitre 2, verset 15."
"Marc",2,16,"Marc chapitre 2, verset 16."
"Marc",2,17,"Marc chapitre 2, verset 17."
"Marc",2,18,"Marc chapitre 2, verset 18."
"Marc",2,19,"Marc chapitre 2, verset 19."
"Marc",2,20,"Marc chapitre 2, verset 20."
"Marc",2,21,"Marc chapitre 2, verset 21."
"Marc",2,22,"Marc chapitre 2, verset 22."
"Marc",2,23,"Marc chapitre 2, verset 23."
"Marc",2,24,"Marc chapitre 2, verset 24."
"Marc",2,25,"Marc chapitre 2, verset 25."
"Marc",2,26,"Marc chapitre 2, verset 26."
"Marc",2,27,"Marc chapitre 2, verset 27."
"Marc",2,28,"Marc chapitre 2, verset 28."
"Marc",2,29,"Marc chapitre 2, verset 29."
"Marc",2,30,"Marc chapitre 2, verset 30."
"Marc",3,1,"Marc chapitre 3, verset 1."
"Marc",3,2,"Marc chapitre 3, verset 2."
"Marc",3,3,"Marc chapitre 3, verset 3."
"Marc",3,4,"Marc chapitre 3, verset 4."
"Marc",3,5,"Marc chapitre 3, verset 5."
"Marc",3,6,"Marc chapitre 3, verset 6."
"Marc",3,7,"Marc chapitre 3, verset 7."
"Marc",3,8,"Marc chapitre 3, verset 8."
"Marc",3,9,"Marc chapitre 3, verset 9."
"Marc",3,10,"Marc chapitre 3, verset 10."
"Marc",3,11,"Marc chapitre 3, verset 11."
"Marc",3,12,"Marc chapitre 3, verset 12."
"Marc",3,13,"Marc chapitre 3, verset 13."
"Marc",3,14,"Marc chapitre 3, verset 14."
"Marc",3,15,"Marc chapitre 3, verset 15."
"Marc",3,16,"Marc chapitre 3, verset 16."
"Marc",3,17,"Marc chapitre 3, verset 17."
"Marc",3,18,"Marc chapitre 3, verset 18."
"Marc",3,19,"Marc chapitre 3, verset 19."
"Marc",3,20,"Marc chapitre 3, verset 20."
"Marc",3,21,"Marc chapitre 3, verset 21."
"Marc",3,22,"Marc chapitre 3, verset 22."
"Marc",3,23,"Marc chapitre 3, verset 23."
"Marc",3,24,"Marc chapitre 3, verset 24."
"Marc",3,25,"Marc chapitre 3, verset 25."
"Marc",3,26,"Marc chapitre 3, verset 26."
"Marc",3,27,"Marc chapitre 3, verset 27."
"Marc",3,28,"Marc chapitre 3, verset 28."
"Marc",3,29,"Marc chapitre 3, verset 29."
"Marc",3,30,"Marc chapitre 3, verset 30."
"Marc",4,1,"Marc chapitre 4, verset 1."
"Marc",4,2,"Marc chapitre 4, verset 2."
"Marc",4,3,"Marc chapitre 4, verset 3."
"Marc",4,4,"Marc chapitre 4, verset 4."
"Marc",4,5,"Marc chapitre 4, verset 5."
"Marc",4,6,"Marc chapitre 4, verset 6."
"Marc",4,7,"Marc chapitre 4, verset 7."
"Marc",4,8,"Marc chapitre 4, verset 8."
"Marc",4,9,"Marc chapitre 4, verset 9."
"Marc",4,10,"Marc chapitre 4, verset 10."
"Marc",4,11,"Marc chapitre 4, verset 11."
"Marc",4,12,"Marc chapitre 4, verset 12."
"Marc",4,13,"Marc chapitre 4, verset 13."
"Marc",4,14,"Marc chapitre 4, verset 14."
"Marc",4,15,"Marc chapitre 4, verset 15."
"Marc",4,16,"Marc chapitre 4, verset 16."
"Marc",4,17,"Marc chapitre 4, verset 17."
"Marc",4,18,"Marc chapitre 4, verset 18."
"Marc",4,19,"Marc chapitre 4, verset 19."
"Marc",4,20,"Marc chapitre 4, verset 20."
"Marc",4,21,"Marc chapitre 4, verset 21."
"Marc",4,22,"Marc chapitre 4, verset 22."
"Marc",4,23,"Marc chapitre 4, verset 23."
"Marc",4,24,"Marc chapitre 4, verset 24."
"Marc",4,25,"Marc chapitre 4, verset 25."
"Marc",4,26,"Marc chapitre 4, verset 26."
"Marc",4,27,"Marc chapitre 4, verset 27."
"Marc",4,28,"Marc chapitre 4, verset 28."
"Marc",4,29,"Marc chapitre 4, verset 29."
"Marc",4,30,"Marc chapitre 4, verset 30."
"Marc",5,1,"Marc chapitre 5, verset 1."
"Marc",5,2,"Marc chapitre 5, verset 2."
"Marc",5,3,"Marc chapitre 5, verset 3."
"Marc",5,4,"Marc chapitre 5, verset 4."
"Marc",5,5,"Marc chapitre 5, verset 5."
"Marc",5,6,"Marc chapitre 5, verset 6."
"Marc",5,7,"Marc chapitre 5, verset 7."
"Marc",5,8,"Marc chapitre 5, verset 8."
"Marc",5,9,"Marc chapitre 5, verset 9."
"Marc",5,10,"Marc chapitre 5, verset 10."
"Marc",5,11,"Marc chapitre 5, verset 11."
"Marc",5,12,"Marc chapitre 5, verset 12."
"Marc",5,13,"Marc chapitre 5, verset 13."
"Marc",5,14,"Marc chapitre 5, verset 14."
"Marc",5,15,"Marc chapitre 5, verset 15."
"Marc",5,16,"Marc chapitre 5, verset 16."
"Marc",5,17,"Marc chapitre 5, verset 17."
"Marc",5,18,"Marc chapitre 5, verset 18."
"Marc",5,19,"Marc chapitre 5, verset 19."
"Marc",5,20,"Marc chapitre 5, verset 20."
"Marc",5,21,"Marc chapitre 5, verset 21."
"Marc",5,22,"Marc chapitre 5, verset 22."
"Marc",5,23,"Marc chapitre 5, verset 23."
"Marc",5,24,"Marc chapitre 5, verset 24."
"Marc",5,25,"Marc chapitre 5, verset 25."
"Marc",5,26,"Marc chapitre 5, verset 26."
